loan_id,cust_id,loan_status,outstanding_amt
11876,28905,Defaulted,49105
11877,50786,Defaulted,36274
11878,22222,Active,47271
11879,91070,Closed,17187
11880,227,Closed,20551
11881,80133,Defaulted,17435
11882,38493,Closed,45600
11883,30066,Defaulted,46003
11884,686,Defaulted,14653
11885,54943,Active,21440
11886,66290,Closed,23539
11887,16417,Defaulted,22472
11888,83031,Defaulted,16468
11889,77620,Closed,8841
11890,87662,Defaulted,39496
11891,84206,Closed,11171
11892,28608,Defaulted,25517
11893,57978,Defaulted,28438
11894,48325,Closed,12174
11895,58127,Defaulted,38043
11896,23670,Closed,36663
11897,2296,Active,34953
11898,53398,Active,47923
11899,34971,Defaulted,42026
11900,35587,Defaulted,4016
11901,45250,Defaulted,37668
11902,57393,Closed,34438
11903,58296,Active,3458
11904,76055,Defaulted,3352
11905,58275,Defaulted,11970
11906,97083,Defaulted,15638
11907,73740,Active,6147
11908,43016,Closed,47008
11909,26311,Active,16751
11910,69396,Closed,15862
11911,55379,Closed,47466
11912,2211,Active,1964
11913,88824,Active,13142
11914,82152,Defaulted,30254
11915,26140,Closed,20482
11916,25526,Defaulted,28558
11917,49207,Defaulted,41090
11918,16164,Closed,18066
11919,27466,Active,2870
11920,42526,Defaulted,2274
11921,37292,Active,12259
11922,48088,Defaulted,35574
11923,93309,Closed,27140
11924,51011,Defaulted,48072
11925,8916,Closed,22226
11926,59320,Closed,42260
11927,38800,Defaulted,41095
11928,68,Active,49072
11929,18886,Active,3915
11930,37222,Closed,13265
11931,70812,Closed,10040
11932,44211,Active,19832
11933,30022,Defaulted,45802
11934,59745,Defaulted,1794
11935,97731,Defaulted,15423
11936,59234,Defaulted,40661
11937,34015,Defaulted,48149
11938,97303,Defaulted,27178
11939,23329,Closed,26429
11940,72887,Defaulted,12700
11941,66124,Active,26933
11942,10515,Closed,30367
11943,82902,Closed,3584
11944,26133,Closed,4713
11945,47870,Defaulted,10238
11946,76972,Defaulted,9863
11947,26691,Active,39307
11948,28342,Active,11640
11949,32871,Closed,27343
11950,92935,Defaulted,38653
11951,75645,Defaulted,38748
11952,19404,Defaulted,44024
11953,185,Defaulted,2981
11954,43275,Closed,6322
11955,68950,Closed,11969
11956,89516,Active,15534
11957,9834,Active,36795
11958,92847,Defaulted,23283
11959,51719,Active,20408
11960,82926,Closed,22157
11961,63206,Defaulted,24658
11962,78521,Defaulted,25015
11963,53652,Defaulted,47063
11964,51789,Active,42308
11965,63844,Defaulted,47644
11966,44374,Active,13023
11967,71478,Active,5937
11968,18408,Active,16826
11969,94863,Active,2893
11970,55591,Defaulted,7717
11971,84529,Defaulted,18951
11972,195,Closed,8479
11973,39412,Active,8558
11974,19816,Closed,36591
11975,71853,Closed,23290
11976,86058,Closed,25757
11977,90194,Active,42525
11978,36426,Active,1144
11979,23974,Defaulted,8947
11980,50628,Defaulted,42613
11981,13067,Active,7242
11982,68753,Active,8846
11983,32060,Active,1561
11984,69202,Defaulted,40998
11985,94991,Defaulted,6126
11986,65205,Defaulted,49979
11987,53358,Defaulted,48460
11988,76645,Closed,35156
11989,27745,Defaulted,18717
11990,85317,Closed,12259
11991,43432,Defaulted,28781
11992,50140,Active,48988
11993,38199,Active,30374
11994,31911,Defaulted,38779
11995,23461,Active,35250
11996,52510,Defaulted,34128
11997,20641,Defaulted,11477
11998,30792,Closed,14091
11999,28537,Defaulted,48997
12000,13617,Defaulted,8837
12001,67945,Closed,35366
12002,39728,Active,39203
12003,2103,Active,39514
12004,65006,Closed,32315
12005,3759,Closed,37846
12006,37386,Defaulted,35715
12007,90491,Active,13581
12008,36979,Defaulted,17786
12009,61391,Active,23206
12010,70829,Defaulted,44640
12011,47237,Closed,7041
12012,3156,Closed,38679
12013,37772,Defaulted,16507
12014,38779,Active,8844
12015,14410,Active,21563
12016,69092,Defaulted,16625
12017,79798,Active,46295
12018,39584,Defaulted,43941
12019,53101,Active,32889
12020,33609,Closed,46892
12021,52967,Defaulted,18780
12022,7108,Active,45026
12023,95566,Defaulted,18589
12024,9288,Defaulted,11750
12025,55475,Closed,7042
12026,45329,Closed,3343
12027,93316,Active,20559
12028,37642,Closed,48915
12029,85842,Defaulted,16503
12030,33842,Closed,12608
12031,25899,Defaulted,2059
12032,33265,Active,28505
12033,43989,Defaulted,19890
12034,6847,Active,5939
12035,18116,Closed,40262
12036,82849,Defaulted,19216
12037,78793,Defaulted,8767
12038,90366,Defaulted,32802
12039,15641,Defaulted,33269
12040,37812,Active,19242
12041,86287,Closed,43146
12042,74986,Defaulted,15810
12043,36310,Active,3379
12044,27603,Active,39186
12045,20522,Active,29979
12046,83616,Defaulted,39692
12047,94533,Defaulted,43898
12048,86819,Defaulted,14243
12049,17057,Active,42579
12050,57111,Active,42120
12051,83167,Closed,30854
12052,95638,Closed,25379
12053,21753,Defaulted,46612
12054,52317,Active,8015
12055,14794,Closed,26266
12056,48906,Defaulted,32322
12057,61527,Closed,38941
12058,56666,Active,12012
12059,67840,Closed,44564
12060,33981,Active,49986
12061,70457,Closed,12286
12062,58742,Active,38693
12063,94107,Active,46100
12064,1482,Defaulted,43996
12065,15874,Active,39456
12066,76611,Defaulted,27921
12067,72999,Closed,27487
12068,42751,Active,27415
12069,5506,Active,6916
12070,13861,Active,4585
12071,67814,Defaulted,48878
12072,84990,Active,38454
12073,2643,Closed,30736
12074,30607,Active,32113
12075,1148,Defaulted,33962
12076,92699,Active,7492
12077,85031,Defaulted,2691
12078,48601,Active,15771
12079,53503,Closed,28738
12080,30341,Defaulted,37988
12081,74251,Active,24771
12082,55095,Defaulted,24532
12083,36683,Defaulted,37217
12084,38397,Defaulted,20443
12085,41760,Active,15037
12086,10982,Active,39363
12087,3724,Defaulted,33668
12088,50079,Active,15619
12089,15806,Active,9487
12090,45235,Closed,16341
12091,27281,Closed,14125
12092,61230,Closed,46294
12093,20873,Defaulted,26100
12094,83656,Active,32491
12095,98147,Active,48149
12096,46925,Closed,8049
12097,8188,Defaulted,2349
12098,32977,Active,24010
12099,89062,Defaulted,13701
12100,84155,Active,39526
12101,90435,Active,8888
12102,82854,Active,34467
12103,52040,Closed,40401
12104,57402,Closed,41840
12105,65512,Closed,32470
12106,23351,Defaulted,43967
12107,21475,Active,49159
12108,72483,Closed,19857
12109,4193,Active,8092
12110,85007,Closed,5195
12111,87261,Defaulted,31984
12112,62529,Closed,15595
12113,17520,Active,29373
12114,21089,Closed,41675
12115,87236,Active,14599
12116,74525,Active,41829
12117,57711,Closed,3528
12118,19996,Active,9242
12119,61688,Defaulted,19061
12120,24001,Closed,47359
12121,30066,Closed,24825
12122,8301,Closed,21138
12123,83060,Active,36503
12124,26580,Closed,5834
12125,93000,Closed,5360
12126,50814,Defaulted,45308
12127,25915,Closed,4389
12128,78888,Closed,40173
12129,33182,Closed,47918
12130,21570,Defaulted,30881
12131,71804,Active,20736
12132,42831,Active,8084
12133,91856,Closed,8427
12134,3473,Closed,11793
12135,91138,Active,48632
12136,92326,Active,42408
12137,66158,Closed,10725
12138,88181,Closed,49832
12139,67339,Defaulted,25375
12140,17437,Defaulted,30906
12141,52490,Defaulted,13534
12142,21612,Active,29372
12143,25272,Active,43216
12144,70873,Closed,43153
12145,43263,Defaulted,34699
12146,94359,Active,4922
12147,4302,Active,49889
12148,50634,Defaulted,44574
12149,91562,Active,9203
12150,46878,Closed,6642
12151,65398,Defaulted,18340
12152,32489,Active,15295
12153,29746,Closed,47249
12154,47250,Active,8482
12155,94901,Active,45805
12156,73909,Closed,3268
12157,78952,Active,21455
12158,88117,Active,34669
12159,51584,Closed,32203
12160,13268,Active,25871
12161,86977,Defaulted,20515
12162,53110,Closed,6780
12163,16848,Closed,10845
12164,93250,Active,32818
12165,68692,Defaulted,4688
12166,49025,Closed,46473
12167,9387,Closed,2231
12168,49795,Defaulted,12370
12169,37482,Active,43887
12170,23739,Closed,31637
12171,17803,Active,4900
12172,87149,Active,28974
12173,84406,Active,6128
12174,1669,Closed,41859
12175,84844,Active,2707
12176,59672,Active,40831
12177,70488,Defaulted,34019
12178,48729,Active,31105
12179,66983,Defaulted,39340
12180,91894,Closed,8475
12181,21776,Closed,26584
12182,77880,Closed,27137
12183,65813,Defaulted,10341
12184,86109,Active,27986
12185,24044,Closed,19187
12186,48884,Defaulted,45145
12187,8127,Defaulted,3190
12188,17192,Active,40829
12189,40462,Closed,5231
12190,2919,Active,26445
12191,91981,Closed,16176
12192,68061,Defaulted,24475
12193,90543,Defaulted,25297
12194,28838,Defaulted,30961
12195,12370,Defaulted,9678
12196,28935,Defaulted,3786
12197,89663,Closed,5937
12198,83471,Closed,47950
12199,16333,Closed,25606
12200,11122,Closed,44780
12201,34851,Active,11496
12202,8566,Defaulted,12400
12203,69191,Closed,6198
12204,61509,Closed,2829
12205,97545,Defaulted,16199
12206,38219,Active,20027
12207,44013,Active,10175
12208,27629,Closed,17800
12209,83809,Defaulted,22438
12210,61666,Active,26280
12211,54251,Active,27078
12212,69758,Closed,21337
12213,93743,Active,33798
12214,20449,Defaulted,43561
12215,67658,Defaulted,2136
12216,44006,Closed,31332
12217,90456,Defaulted,27539
12218,19659,Active,37841
12219,83331,Defaulted,39363
12220,38518,Closed,5713
12221,67531,Defaulted,29119
12222,33363,Defaulted,19645
12223,64387,Active,32122
12224,57007,Closed,7663
12225,65587,Closed,22671
12226,85243,Defaulted,13219
12227,87885,Active,24268
12228,9590,Defaulted,33881
12229,87279,Closed,14446
12230,55126,Active,20976
12231,29556,Defaulted,6606
12232,35151,Closed,19441
12233,19149,Defaulted,32828
12234,35982,Active,22999
12235,16103,Closed,48464
12236,28660,Active,47491
12237,35420,Active,34062
12238,26206,Defaulted,23075
12239,12479,Active,44729
12240,10552,Closed,19318
12241,19420,Closed,13855
12242,16996,Closed,43210
12243,3628,Closed,41668
12244,21739,Closed,5468
12245,39830,Defaulted,10587
12246,44307,Defaulted,35478
12247,93061,Defaulted,49949
12248,57300,Closed,45387
12249,40363,Defaulted,38774
12250,34090,Defaulted,34460
12251,25274,Defaulted,48776
12252,34727,Active,46048
12253,46433,Active,1108
12254,98824,Closed,37994
12255,28035,Defaulted,28079
12256,17177,Active,22787
12257,17565,Defaulted,10055
12258,67740,Defaulted,18278
12259,74510,Closed,29513
12260,66799,Active,8731
12261,1886,Closed,29391
12262,46928,Active,31971
12263,79392,Active,1258
12264,95328,Defaulted,31629
12265,25321,Active,17650
12266,78430,Closed,21181
12267,31887,Active,15765
12268,88591,Closed,44375
12269,90168,Defaulted,41719
12270,20304,Defaulted,48632
12271,16182,Defaulted,36143
12272,15320,Defaulted,31470
12273,60748,Active,31055
12274,68060,Closed,42466
12275,57759,Active,45944
12276,8564,Active,1966
12277,48644,Active,16177
12278,22619,Closed,24357
12279,42650,Active,12742
12280,24680,Active,19498
12281,1840,Defaulted,23672
12282,10832,Active,24828
12283,3156,Closed,29309
12284,96590,Active,29652
12285,37756,Defaulted,39584
12286,93651,Closed,16955
12287,88087,Defaulted,1644
12288,99765,Active,37485
12289,9365,Active,45153
12290,82486,Active,19801
12291,84891,Defaulted,42623
12292,25458,Closed,12792
12293,25887,Defaulted,32462
12294,3606,Closed,30865
12295,47273,Defaulted,22099
12296,29108,Active,5780
12297,27620,Defaulted,45029
12298,82230,Closed,11145
12299,15813,Closed,21308
12300,37403,Closed,9097
12301,91031,Active,9787
12302,68024,Defaulted,4578
12303,89503,Defaulted,11998
12304,30756,Defaulted,14427
12305,48383,Closed,9295
12306,6861,Closed,23800
12307,91919,Closed,12616
12308,51484,Active,7666
12309,92545,Closed,33675
12310,15850,Defaulted,47800
12311,44858,Defaulted,27481
12312,48082,Closed,9996
12313,2734,Closed,29962
12314,27146,Defaulted,24236
12315,74256,Defaulted,43494
12316,32635,Defaulted,38641
12317,87709,Closed,15230
12318,59115,Closed,17516
12319,69035,Closed,36216
12320,24221,Defaulted,47997
12321,71298,Closed,21339
12322,38975,Active,14054
12323,83210,Defaulted,27439
12324,33317,Active,3936
12325,99528,Closed,19262
12326,45297,Closed,7582
12327,62454,Active,2430
12328,43553,Closed,6120
12329,46853,Closed,3973
12330,35888,Defaulted,17384
12331,33610,Defaulted,7372
12332,65762,Active,20848
12333,75488,Active,14397
12334,68992,Defaulted,15192
12335,44448,Defaulted,46590
12336,70963,Active,13633
12337,4489,Defaulted,21756
12338,19563,Active,13075
12339,98581,Active,6036
12340,91692,Closed,48514
12341,6123,Active,20745
12342,53431,Active,11650
12343,48522,Closed,19481
12344,87274,Closed,49971
12345,83864,Active,24052
12346,24619,Active,44998
12347,63457,Closed,23287
12348,71003,Active,33086
12349,95276,Closed,41578
12350,38262,Defaulted,42143
12351,36011,Closed,37570
12352,99646,Active,19045
12353,60173,Active,1472
12354,32159,Defaulted,7122
12355,79374,Active,16780
12356,94619,Defaulted,18466
12357,72510,Defaulted,26049
12358,41927,Defaulted,36426
12359,98259,Closed,20775
12360,7604,Closed,22365
12361,94490,Active,40317
12362,81581,Defaulted,24824
12363,9861,Active,28888
12364,35766,Defaulted,16839
12365,18731,Defaulted,36676
12366,70138,Defaulted,8244
12367,31844,Closed,21794
12368,17375,Active,12911
12369,55592,Active,22093
12370,6869,Defaulted,46885
12371,8995,Active,32339
12372,89258,Closed,12703
12373,98542,Active,7705
12374,61917,Closed,32658
12375,65399,Active,37364
12376,18643,Defaulted,22518
12377,92700,Closed,32380
12378,63344,Defaulted,28454
12379,84580,Defaulted,42459
12380,37068,Active,47312
12381,23071,Defaulted,4462
12382,55552,Active,39909
12383,51181,Defaulted,38323
12384,9551,Active,33817
12385,27578,Defaulted,15179
12386,26762,Active,6783
12387,33451,Defaulted,42688
12388,31324,Closed,11892
12389,90866,Defaulted,30859
12390,22602,Defaulted,31521
12391,91999,Active,11931
12392,71825,Active,28197
12393,38845,Active,48371
12394,18335,Defaulted,26115
12395,90834,Defaulted,20534
12396,23670,Closed,8099
12397,51442,Defaulted,33013
12398,82651,Active,33096
12399,32972,Defaulted,49006
12400,71426,Closed,27522
12401,39758,Defaulted,29184
12402,9039,Closed,28820
12403,58816,Active,20403
12404,59592,Closed,19472
12405,28152,Closed,44246
12406,41813,Closed,33166
12407,93096,Defaulted,48744
12408,40314,Active,45675
12409,76249,Defaulted,19075
12410,10980,Closed,29844
12411,2934,Active,8293
12412,93469,Active,15682
12413,97566,Defaulted,17220
12414,17803,Active,1601
12415,1103,Active,15005
12416,15545,Closed,16304
12417,7949,Closed,31768
12418,28750,Closed,44059
12419,49459,Active,2370
12420,52580,Active,39054
12421,60731,Active,35919
12422,70220,Active,31898
12423,48441,Active,41174
12424,52637,Closed,17117
12425,88914,Active,7321
12426,63194,Defaulted,12268
12427,36904,Active,43051
12428,25396,Defaulted,23611
12429,27824,Closed,26162
12430,89616,Defaulted,25212
12431,51934,Active,3703
12432,4906,Closed,10262
12433,10839,Defaulted,6198
12434,34403,Defaulted,25679
12435,18996,Closed,45317
12436,83768,Closed,34640
12437,16386,Closed,23505
12438,33015,Closed,37973
12439,28921,Defaulted,3450
12440,74943,Closed,44807
12441,82948,Closed,5007
12442,54635,Active,27421
12443,92943,Active,11662
12444,85298,Closed,35470
12445,25920,Active,3033
12446,68890,Closed,13485
12447,55006,Defaulted,45030
12448,21385,Closed,17073
12449,14439,Defaulted,48842
12450,20684,Active,35558
12451,44113,Defaulted,3846
12452,8975,Defaulted,1716
12453,78788,Closed,19192
12454,71535,Closed,43460
12455,89067,Closed,32126
12456,78644,Active,22953
12457,91407,Active,9697
12458,35964,Active,18853
12459,62290,Closed,34480
12460,54308,Defaulted,34607
12461,93166,Active,42000
12462,71271,Defaulted,21441
12463,9103,Defaulted,15434
12464,3410,Active,20546
12465,95182,Active,23775
12466,43936,Closed,35616
12467,82545,Defaulted,27604
12468,60153,Defaulted,1091
12469,92836,Closed,23235
12470,30163,Defaulted,4652
12471,68103,Closed,39739
12472,11482,Closed,49198
12473,81898,Active,8005
12474,52353,Defaulted,11982
12475,98139,Closed,30673
12476,53559,Closed,40178
12477,81872,Closed,39151
12478,93903,Closed,41495
12479,31545,Active,15667
12480,77185,Defaulted,33716
12481,75034,Defaulted,46380
12482,26910,Active,36249
12483,33535,Closed,42011
12484,46967,Closed,18135
12485,62679,Defaulted,33197
12486,79898,Active,48941
12487,68420,Active,19545
12488,15116,Defaulted,33756
12489,43126,Active,49421
12490,24794,Defaulted,9159
12491,428,Defaulted,37323
12492,40825,Closed,45915
12493,27021,Closed,1679
12494,11783,Active,16520
12495,27076,Defaulted,32863
12496,67366,Active,22061
12497,6667,Closed,34335
12498,94111,Defaulted,33728
12499,37209,Closed,48019
12500,37760,Defaulted,24196
12501,89089,Closed,33983
12502,51969,Active,37905
12503,24155,Closed,9549
12504,94039,Active,8119
12505,64945,Closed,47403
12506,24304,Active,43266
12507,69777,Active,6745
12508,99808,Closed,4775
12509,15336,Closed,2160
12510,10654,Defaulted,22717
12511,90133,Closed,44248
12512,99714,Defaulted,29431
12513,54259,Active,17520
12514,65071,Active,8108
12515,10185,Active,32967
12516,54296,Defaulted,18900
12517,27524,Defaulted,26461
12518,71039,Closed,17958
12519,40347,Defaulted,13245
12520,49064,Defaulted,49187
12521,45241,Closed,6206
12522,94816,Active,13346
12523,52220,Closed,29466
12524,76202,Closed,5096
12525,34191,Defaulted,49494
12526,57239,Closed,9162
12527,82814,Active,9150
12528,5247,Closed,33545
12529,65313,Defaulted,44557
12530,51838,Active,7089
12531,36205,Closed,10330
12532,23600,Active,11301
12533,37374,Active,47757
12534,45008,Active,30660
12535,12337,Closed,11483
12536,47392,Active,43731
12537,85130,Closed,11363
12538,4373,Closed,12609
12539,27612,Closed,35409
12540,23187,Closed,43272
12541,3125,Active,32666
12542,40319,Defaulted,39787
12543,69151,Active,49526
12544,17782,Active,20983
12545,92670,Closed,19232
12546,99772,Defaulted,40890
12547,60923,Closed,10480
12548,20877,Defaulted,42592
12549,39814,Active,19134
12550,77199,Active,34037
12551,65276,Defaulted,8462
12552,55840,Defaulted,30777
12553,78326,Closed,15847
12554,51794,Closed,31110
12555,2964,Active,19642
12556,4376,Defaulted,16887
12557,25493,Active,35123
12558,99040,Active,6041
12559,65960,Active,35084
12560,8027,Closed,23786
12561,19422,Defaulted,3954
12562,98341,Defaulted,39273
12563,80046,Defaulted,11355
12564,60389,Active,4586
12565,58663,Active,14862
12566,97949,Closed,19015
12567,90148,Closed,13016
12568,19256,Active,30340
12569,33632,Active,30642
12570,56806,Closed,37372
12571,55323,Defaulted,45926
12572,64413,Defaulted,16114
12573,14861,Defaulted,7428
12574,59260,Active,14547
12575,78001,Active,17010
12576,43323,Defaulted,22743
12577,5023,Defaulted,12262
12578,9118,Active,24490
